SN,Station,StreamType,Customer,Desc_,Status,Lat,Long,LAT,LNG
174462.0,no,Trash,Philadelphia City of,Sw 5th/Cumberland,In Service,39.9889506794,-75.1410126528,39.98895067900003,-75.14101265299996
174463.0,no,Trash,Philadelphia City of,Se 52nd/Pine,In Service,39.9534,-75.2261,39.953400000000045,-75.22609999999997
174464.0,no,Trash,Philadelphia City of,Se Broad/Louden,In Service,40.026,-75.1474,40.02600000000007,-75.14739999999995
174465.0,no,Trash,Philadelphia City of,Se 5th/Cumberland,In Service,39.9889,-75.1408,39.98890000000006,-75.14079999999996
174466.0,no,Trash,Philadelphia City of,Se Broad/Rockland,In Service,40.0275,-75.1471,40.02750000000003,-75.14709999999997
174468.0,no,Trash,Philadelphia City of,Ne 52nd/Arch,In Service,39.9617,-75.2244,39.961700000000064,-75.22439999999995
174469.0,no,Trash,Philadelphia City of,Ne Broad/Ontario,In Service,40.0047725822,-75.1519536442,40.004772582000044,-75.15195364399995
174491.0,no,Trash,Philadelphia City of,"Broad & Allegheny, NE",In Service,40.0015958732,-75.1528409245,40.00159587300004,-75.15284092499996
174492.0,no,Trash,Philadelphia City of,Ne Broad/Cumberland,In Service,39.9909027483,-75.1550482798,39.99090274800005,-75.15504827999996
174493.0,no,Trash,Philadelphia City of,Nw Broad/Jefferson,In Service,39.9759438792,-75.1585946356,39.975943879000056,-75.15859463599998
174494.0,no,Trash,Philadelphia City of,"Broad & Ridge Corner, NW",In Service,39.9666762063,-75.1605499031,39.966676206000045,-75.16054990299995
174525.0,yes,Trash,Philadelphia City of,Nw Broad/Glenwood,In Service,39.9969,-75.154,39.99690000000004,-75.15399999999994
174526.0,yes,Trash,Philadelphia City of,Nw Broad/Moore,In Service,39.9281,-75.169,39.92810000000003,-75.16899999999998
174528.0,yes,Trash,Philadelphia City of,Sw Broad/Green,In Service,39.9637,-75.1612,39.963700000000074,-75.16119999999995
174529.0,yes,Trash,Philadelphia City of,Se 52nd/Market,In Service,39.959779441,-75.2247839067,39.95977944100008,-75.22478390699996
174530.0,yes,Trash,Philadelphia City of,Nw Broad/Oxford,In Service,39.9774,-75.1582,39.977400000000046,-75.15819999999997
174531.0,yes,Trash,Philadelphia City of,Sw Broad/Morris,In Service,39.9291,-75.1688,39.92910000000006,-75.16879999999998
174532.0,yes,Trash,Philadelphia City of,Nw 52nd/Market,In Service,39.9601575649,-75.2249716614,39.96015756500003,-75.22497166099998
174533.0,yes,Trash,Philadelphia City of,Nw Broad/Tasker,In Service,39.9306,-75.1685,39.93060000000003,-75.16849999999994
174534.0,yes,Trash,Philadelphia City of,Ne 52nd/Walnut,In Service,39.957,-75.2253,39.95700000000005,-75.22529999999995
174535.0,yes,Trash,Philadelphia City of,Nw Broad/CB Moore,In Service,39.9788260865,-75.1580191263,39.978826086000026,-75.15801912599994
174536.0,yes,Trash,Philadelphia City of,Ridge Ave & Midvale,In Service,40.0089917823,-75.1939609325,40.00899178200007,-75.19396093299997
174537.0,yes,Trash,Philadelphia City of,Se 52nd/Chestnut,In Service,39.9583123357,-75.225071254,39.95831233600006,-75.22507125399994
174538.0,yes,Trash,Philadelphia City of,Se Broad/Master,In Service,39.9742,-75.1587,39.97420000000005,-75.15869999999995
174543.0,no,Trash,Philadelphia City of,Ne Broad/Parrish,In Service,39.9695,-75.1598,39.96950000000004,-75.15979999999996
174544.0,no,Trash,Philadelphia City of,Nw Broad/Susquehanna,In Service,39.9863698735,-75.1563214577,39.98636987300006,-75.15632145799998
174546.0,no,Trash,Philadelphia City of,Sw Broad/Ellsworth,In Service,39.9366,-75.1672,39.936600000000055,-75.16719999999998
174547.0,no,Trash,Philadelphia City of,Main Street (across from CVS),In Service,40.0184,-75.2138,40.01840000000004,-75.21379999999994
174548.0,no,Trash,Philadelphia City of,Nw Broad/Federal,In Service,39.9358041132,-75.1673448393,39.935804113000074,-75.16734483899995
174549.0,no,Trash,Philadelphia City of,Se Broad/Susquehanna,In Service,39.986,-75.156,39.98600000000005,-75.15599999999995
174550.0,no,Trash,Philadelphia City of,Se Broad/Ellsworth,In Service,39.9366,-75.1669,39.936600000000055,-75.16689999999994
174551.0,no,Trash,Philadelphia City of,Se 5th/Sommerset,In Service,39.9935780857,-75.1398268221,39.99357808600007,-75.13982682199997
174552.0,no,Trash,Philadelphia City of,Se Broad/Morris,In Service,39.9292,-75.1685,39.92920000000004,-75.16849999999994
174553.0,no,Trash,Philadelphia City of,Ne Broad/Federal,In Service,39.9357439638,-75.1670873472,39.93574396400004,-75.16708734699995
174554.0,no,Trash,Philadelphia City of,Se Broad/Mifflin,In Service,39.9267,-75.1691,39.92670000000004,-75.16909999999996
174555.0,no,Trash,Philadelphia City of,Se Broad/Jefferson,In Service,39.9756,-75.1584,39.97560000000004,-75.15839999999997
174556.0,no,Trash,Philadelphia City of,Nw Broad/Girard,In Service,39.9716123333,-75.1595341105,39.97161233300005,-75.15953410999998
174557.0,no,Trash,Philadelphia City of,Nw Broad/Master,In Service,39.9745698856,-75.1589,39.97456988600004,-75.15889999999996
174559.0,no,Trash,Philadelphia City of,Se Broad/Oxford,In Service,39.977,-75.1581,39.97700000000003,-75.15809999999993
174560.0,no,Trash,Philadelphia City of,Se Broad/Ridge,In Service,39.9663,-75.1603,39.96630000000005,-75.16029999999995
174561.0,no,Trash,Philadelphia City of,Nw Broad/Passyunk,In Service,39.9256958861,-75.1695716614,39.92569588600003,-75.16957166099996
174562.0,no,Trash,Philadelphia City of,Se/Broad/Erie,In Service,40.0091,-75.1511,40.009100000000046,-75.15109999999999
174563.0,no,Trash,Philadelphia City of,Se Broad/Moore,In Service,39.9279,-75.1689,39.92790000000008,-75.16889999999995
174564.0,no,Trash,Philadelphia City of,Nw Broad/mifflin,In Service,39.9269,-75.1692,39.926900000000046,-75.16919999999999
174565.0,no,Trash,Philadelphia City of,Ne 15th/Walnut,In Service,39.9496030178,-75.1658788366,39.94960301800006,-75.16587883699998
174566.0,no,Trash,Philadelphia City of,Nw Broad/Diamond,In Service,39.984871228,-75.1567115437,39.98487122800003,-75.15671154399996
174567.0,no,Trash,Philadelphia City of,Nw Broad/Morris,In Service,39.9293,-75.1687,39.92930000000007,-75.16869999999994
174570.0,no,Trash,Philadelphia City of,Sw 52nd/Larchwood,In Service,39.9519,-75.2266,39.95190000000008,-75.22659999999996
174746.0,no,Trash,Philadelphia City of,12th/Walnut SW,In Service,39.948967,-75.160624,39.94896700000004,-75.16062399999998
174747.0,yes,Trash,Philadelphia City of,Se Haines/Ogontz,In Service,40.0583,-75.149,40.05830000000003,-75.14899999999994
174748.0,yes,Trash,Philadelphia City of,Nw Middleton/Ogontz,In Service,40.0623,-75.1519,40.06230000000005,-75.15189999999996
174749.0,yes,Trash,Philadelphia City of,NW 11th/Pine,In Service,39.9449699158,-75.159793119,39.94496991600005,-75.15979311899997
174750.0,no,Trash,Philadelphia City of,Se Walnut Lane/Ogontz,In Service,40.0644,-75.1533,40.064400000000035,-75.15329999999994
174751.0,yes,Trash,Philadelphia City of,Sw Upsal/Ogontz,In Service,40.0737,-75.1584,40.07370000000003,-75.15839999999997
174752.0,yes,Trash,Philadelphia City of,Nw Walnut Lane/Ogontz,In Service,40.0643,-75.1536,40.06430000000006,-75.15359999999998
174753.0,yes,Trash,Philadelphia City of,Nw 74th/Ogontz,In Service,40.067,-75.1563,40.067000000000064,-75.15629999999999
174754.0,yes,Trash,Philadelphia City of,Se 52nd/Spruce,In Service,39.9544,-75.2259,39.95440000000008,-75.22589999999997
174755.0,yes,Trash,Philadelphia City of,Nw 77th/Ogontz,In Service,40.0709,-75.1575,40.07090000000005,-75.15749999999997
174757.0,yes,Trash,Philadelphia City of,Se Broad/Polett,In Service,39.9816,-75.157,39.98160000000007,-75.15699999999998
174758.0,yes,Trash,Philadelphia City of,Se Ridge/Fountain,In Service,40.0357,-75.2176,40.03570000000008,-75.21759999999995
174759.0,yes,Trash,Philadelphia City of,Nw Washingtone Lane/Ogontz,In Service,40.0687,-75.1569,40.068700000000035,-75.15689999999995
174760.0,no,Trash,Philadelphia City of,Ne Broad/Hunting Park,In Service,40.0172,-75.1493,40.01720000000006,-75.14929999999998
174761.0,no,Trash,Philadelphia City of,Ne Willow Grove/Germantown mid block/Baker Street Bread,In Service,40.071077997,-75.2009969669,40.07107799700003,-75.20099696699998
174762.0,no,Trash,Philadelphia City of,Nw 2nd/Poplar,In Service,39.9642781191,-75.1407911951,39.96427811900003,-75.14079119499996
174763.0,no,Trash,Philadelphia City of,Se 77th/Ogontz,In Service,40.0707,-75.1573,40.070700000000045,-75.15729999999996
174764.0,no,Trash,Philadelphia City of,Ne Schuylkill/Market,In Service,39.9546205606,-75.1810082844,39.95462056100007,-75.18100828399997
174765.0,no,Trash,Philadelphia City of,Se 60th/Walnut,In Service,39.9587861835,-75.2413233816,39.958786184000076,-75.24132338199996
174766.0,no,Trash,Philadelphia City of,Sw 78th/Ogontz,In Service,40.0714,-75.1576,40.07140000000004,-75.15759999999995
174767.0,no,Trash,Philadelphia City of,Nw 80th/Ogontz,In Service,40.0733,-75.1582,40.073300000000074,-75.15819999999997
174768.0,yes,Trash,Philadelphia City of,Ne 69th/Ogontz,In Service,40.06,-75.1501,40.06000000000006,-75.15009999999995
174769.0,no,Trash,Philadelphia City of,SW Broad/Master,In Service,39.9744409171,-75.1589345179,39.97444091700004,-75.15893451799997
174770.0,no,Trash,Philadelphia City of,Sw Ridge/Lyceum,In Service,40.0328862555,-75.2146551607,40.03288625600004,-75.21465516099994
174771.0,no,Trash,Philadelphia City of,Ne 52nd/Market,In Service,39.9600809187,-75.2247678135,39.96008091900006,-75.22476781299997
174772.0,no,Trash,Philadelphia City of,Nw Ridge/Lyceum,In Service,40.032663,-75.214928,40.03266300000007,-75.21492799999999
174773.0,no,Trash,Philadelphia City of,Se Washington Lane/Ogontz,In Service,40.0686,-75.1567,40.06860000000006,-75.15669999999994
174774.0,no,Trash,Philadelphia City of,Ne Ridge/Domino Ln.,In Service,40.0459,-75.2326,40.045900000000074,-75.23259999999993
174775.0,no,Trash,Philadelphia City of,Sw 52nd/Pine,In Service,39.9534,-75.2263,39.953400000000045,-75.22629999999998
174776.0,no,Trash,Philadelphia City of,Broad & Hunting Park McDonalds,In Service,40.0170159756,-75.1499250136,40.01701597600004,-75.14992501399996
174777.0,yes,Trash,Philadelphia City of,Sw 8th/South,In Service,39.9423272605,-75.1555551607,39.94232726000007,-75.15555516099994
174778.0,no,Trash,Philadelphia City of,Nw Tulpehocken/Ogontz,In Service,40.065,-75.155,40.065000000000055,-75.15499999999997
174779.0,no,Trash,Philadelphia City of,Se 60th/Locust,In Service,39.9577352674,-75.2417072884,39.95773526700003,-75.24170728799999
174780.0,no,Trash,Philadelphia City of,Nw 79th/Ogontz,In Service,40.0724,-75.1579,40.07240000000007,-75.15789999999998
174781.0,no,Trash,Philadelphia City of,Nw Ridge/Dupont,In Service,40.0345780388,-75.2173072884,40.03457803900005,-75.21730728799997
174782.0,no,Trash,Philadelphia City of,Sw Walnut Lane/Ogontz,In Service,40.0642,-75.1534,40.06420000000003,-75.15339999999998
174783.0,no,Trash,Philadelphia City of,Ne Homer/Ogontz,In Service,40.0634,-75.1524,40.06340000000006,-75.15239999999994
174784.0,no,Trash,Philadelphia City of,Ne Broad/Olney,In Service,40.039414187,-75.1449184246,40.039414187000034,-75.14491842499996
174785.0,no,Trash,Philadelphia City of,Se 60th/Spruce,In Service,39.9564,-75.2418,39.95640000000003,-75.24179999999996
174786.0,no,Trash,Philadelphia City of,Nw 60th/Walnut,In Service,39.959,-75.2412,39.95900000000006,-75.24119999999994
174787.0,no,Trash,Philadelphia City of,Nw Broad/York,In Service,39.989561286,-75.1557829733,39.989561286000026,-75.15578297299999
174788.0,no,Trash,Philadelphia City of,Ne 79th/Ogontz,In Service,40.0725,-75.1578,40.07250000000005,-75.15779999999995
174851.0,yes,Trash,Philadelphia City of,Ne 2nd/Wildley,In Service,39.9667,-75.1401,39.96670000000006,-75.14009999999996
174852.0,yes,Trash,Philadelphia City of,Nw Broad/Polett,In Service,39.9818,-75.1573,39.98180000000008,-75.15729999999996
174854.0,yes,Trash,Philadelphia City of,Sw Broad/Montgomery,In Service,39.9801287741,-75.1576911951,39.980128774000036,-75.15769119499998
174855.0,yes,Trash,Philadelphia City of,Se Broad/Olney,In Service,40.0388,-75.1445,40.03880000000004,-75.14449999999994
174856.0,yes,Trash,Philadelphia City of,Ne Schuylkill (At bus stop north of Market),In Service,39.9549,-75.1809,39.954900000000066,-75.18089999999995
174857.0,yes,Trash,Philadelphia City of,Se Broad/Bristol,In Service,40.0184,-75.149,40.01840000000004,-75.14899999999994
174858.0,yes,Trash,Philadelphia City of,Nw B/Kensington,In Service,39.9891,-75.1273,39.989100000000064,-75.12729999999993
174859.0,yes,Trash,Philadelphia City of,Sw Broad/Erie,In Service,40.0091356469,-75.1513658895,40.00913564700005,-75.15136588999997
174860.0,yes,Trash,Philadelphia City of,Se Broad/Chew,In Service,40.0397,-75.1444,40.03970000000004,-75.14439999999996
174861.0,yes,Trash,Philadelphia City of,Nw Broad/Alleghney,In Service,40.0016876722,-75.1529502037,40.00168767200006,-75.15295020399998
174862.0,yes,Trash,Philadelphia City of,Sw Broad/Norris,In Service,39.9831,-75.157,39.983100000000036,-75.15699999999998
174863.0,no,Trash,Philadelphia City of,Nw 30th/Market,In Service,39.9549493451,-75.1835409914,39.954949345000045,-75.18354099099997
174864.0,yes,Trash,Philadelphia City of,Se Broad/Wyoming,In Service,40.0244,-75.1477,40.02440000000007,-75.14769999999999
174865.0,no,Trash,Philadelphia City of,Se York/Kensington,In Service,39.986,-75.1317,39.98600000000005,-75.13169999999997
174866.0,yes,Trash,Philadelphia City of,Nw Broad/Erie,In Service,40.0093739588,-75.1513248981,40.00937395900007,-75.15132489799998
174867.0,no,Trash,Philadelphia City of,Se Huntington/Kensington,In Service,39.9886,-75.1277,39.988600000000076,-75.12769999999995
174869.0,no,Trash,Philadelphia City of,Se Moreland/Germantown ave,In Service,40.0686615787,-75.1986141693,40.068661579000036,-75.19861416899994
174870.0,no,Trash,Philadelphia City of,Se Broad/Ruscomb,In Service,40.0290739374,-75.1468,40.02907393700008,-75.14679999999998
174871.0,no,Trash,Philadelphia City of,Nw Broad/Chew,In Service,40.0399,-75.1446,40.039900000000046,-75.14459999999997
174872.0,no,Trash,Philadelphia City of,Nw Broad/Wyoming,In Service,40.0247205395,-75.1479341105,40.02472053900004,-75.14793410999994
174873.0,no,Trash,Philadelphia City of,SW Broad/Olney,In Service,40.0389916001,-75.1448958578,40.03899160000003,-75.14489585799998
174875.0,no,Trash,Philadelphia City of,Se Broad/Grange,In Service,40.0412,-75.144,40.04120000000006,-75.14399999999995
174876.0,no,Trash,Philadelphia City of,Se Broad/Champolst,In Service,40.0443,-75.1434,40.04430000000008,-75.14339999999999
174877.0,no,Trash,Philadelphia City of,Se 60th & Chestnut,In Service,39.96034,-75.24104,39.96034000000003,-75.24103999999994
174879.0,no,Trash,Philadelphia City of,NW Broad & Somerville,In Service,40.0353561,-75.145618,40.03535610000006,-75.14561799999996
174880.0,no,Trash,Philadelphia City of,NE Broad & Champlost,In Service,40.044571,-75.143239,40.044571000000076,-75.14323899999994
1400004.0,no,Trash,Philadelphia City of,8229 Germantown Ave.,In Service,40.0739970367,-75.2029409914,40.07399703700003,-75.20294099099993
1400007.0,no,Trash,Philadelphia City of,Se 5th/Lehigh,In Service,39.9919808343,-75.1400892712,39.99198083400006,-75.14008927099997
171999.0,yes,Trash,Philadelphia City of,Sw 19th/Parkway,In Service,39.9587551039,-75.1705195337,39.95875510400003,-75.17051953399994
172001.0,yes,Trash,Philadelphia City of,Ne 9th/Walnut,In Service,39.9483238377,-75.1557528294,39.94832383800008,-75.15575282899994
172003.0,yes,Trash,Philadelphia City of,Se 8th/Walnut,In Service,39.9479493502,-75.1541984835,39.947949350000044,-75.15419848299996
172004.0,yes,Trash,Philadelphia City of,Nw 3rd/South,In Service,39.9415,-75.1476,39.941500000000076,-75.14759999999995
172005.0,no,Trash,Philadelphia City of,Nw 10th/Race,In Service,39.9554467242,-75.1559502037,39.95544672400007,-75.15595020399996
172006.0,no,Trash,Philadelphia City of,Sw Broad/Ridge,In Service,39.9666234829,-75.1605625853,39.966623483000035,-75.16056258499998
172007.0,no,Trash,Philadelphia City of,Nw 21st/Parkway,In Service,39.9604820771,-75.1734766184,39.96048207700005,-75.17347661799994
172008.0,no,Trash,Philadelphia City of,Nw 16th/Race,In Service,39.9566,-75.1661,39.95660000000004,-75.16609999999997
172009.0,no,Trash,Philadelphia City of,Sw 16th/Walnut,In Service,39.9496,-75.1676,39.94960000000003,-75.16759999999994
172011.0,no,Trash,Philadelphia City of,Ne 16th/Spring Garden,In Service,39.9628,-75.1645,39.96280000000007,-75.16449999999998
172016.0,no,Trash,Philadelphia City of,"6th & South, SE",In Service,39.9420003473,-75.152313889,39.94200034700003,-75.15231388899997
172017.0,no,Trash,Philadelphia City of,Sw 22nd/Parkway,In Service,39.9609096988,-75.1752522408,39.96090969900007,-75.17525224099995
172018.0,no,Trash,Philadelphia City of,Sw 22nd/Arch,In Service,39.9559671038,-75.1763126528,39.95596710400008,-75.17631265299997
172019.0,no,Trash,Philadelphia City of,Sw 13th/Walnut,In Service,39.9490246747,-75.1621873472,39.94902467500003,-75.16218734699999
172020.0,no,Trash,Philadelphia City of,Sw 11th/Walnut,In Service,39.9486069244,-75.1590731779,39.948606924000046,-75.15907317799997
172022.0,no,Trash,Philadelphia City of,Ne 12th/Chestnut,In Service,39.9504,-75.16,39.95040000000006,-75.15999999999997
172023.0,no,Trash,Philadelphia City of,6th/Panama/West Side,In Service,39.9443,-75.1518,39.944300000000055,-75.15179999999998
172024.0,no,Trash,Philadelphia City of,Nw 19th/Hamilton,In Service,39.9621,-75.1698,39.96210000000008,-75.16979999999995
172025.0,no,Trash,Philadelphia City of,Sw 5th/Walnut,In Service,39.9474,-75.1496,39.94740000000007,-75.14959999999996
172026.0,no,Trash,Philadelphia City of,Sw 22nd/Pennsylvania,In Service,39.9628,-75.1747,39.96280000000007,-75.17469999999997
172027.0,no,Trash,Philadelphia City of,Se Penns Landing/Columbus Blvd,In Service,39.9498,-75.1405,39.94980000000004,-75.14049999999997
172028.0,no,Trash,Philadelphia City of,Sw 3rd/Race,In Service,39.9539149533,-75.1449463558,39.95391495300004,-75.14494635599993
172030.0,no,Trash,Philadelphia City of,Nw 3rd/Lombard,In Service,39.9425274981,-75.147464373,39.94252749800006,-75.14746437299993
172031.0,no,Trash,Philadelphia City of,Ne 10th/Pine,In Service,39.9447694632,-75.1580911501,39.94476946300006,-75.15809114999996
172032.0,no,Trash,Philadelphia City of,Nw Front/Arch,In Service,39.9517846381,-75.1418378002,39.95178463800005,-75.14183779999996
172033.0,no,Trash,Philadelphia City of,Se Ridge/Spring Garden,In Service,39.9616,-75.157,39.96160000000003,-75.15699999999998
172035.0,no,Trash,Philadelphia City of,Se 2nd/Elfreths Alley,In Service,39.9525,-75.1429,39.95250000000004,-75.14289999999994
172036.0,no,Trash,Philadelphia City of,Sw 6th/Race,In Service,39.9545,-75.1496,39.95450000000005,-75.14959999999996
172037.0,no,Trash,Philadelphia City of,"7th & Arch, W",In Service,39.9529554317,-75.1515504227,39.95295543200007,-75.15155042299995
172038.0,no,Trash,Philadelphia City of,SW Juniper/ Locust,In Service,39.9480080516,-75.1634328129,39.948008052000034,-75.16343281299999
172039.0,yes,Trash,Philadelphia City of,Sw 27th/Alleghney,In Service,40.0041957397,-75.1740289238,40.00419574000006,-75.17402892399997
172041.0,no,Trash,Philadelphia City of,Nw 16th/Parkway,In Service,39.9551,-75.1663,39.95510000000007,-75.16629999999998
172043.0,yes,Trash,Philadelphia City of,Sw 18th/Arch,In Service,39.955,-75.1699,39.95500000000004,-75.16989999999998
172044.0,yes,Trash,Philadelphia City of,Ne 16th/Walnut,In Service,39.9497,-75.1674,39.949700000000064,-75.16739999999999
172045.0,yes,Trash,Philadelphia City of,Ne 12th/Arch,In Service,39.9540209372,-75.1592708466,39.95402093700005,-75.15927084699996
172046.0,yes,Trash,Philadelphia City of,Sw 18th/Parkway,In Service,39.9553,-75.1697,39.95530000000008,-75.16969999999998
172047.0,yes,Trash,Philadelphia City of,Ne 7th/Arch,In Service,39.953,-75.1513,39.95300000000003,-75.15129999999994
172048.0,yes,Trash,Philadelphia City of,"17th & Cherry, N",In Service,39.952335,-75.163789,39.95233500000006,-75.16378899999995
172049.0,yes,Trash,Philadelphia City of,Ne 18th/Race,In Service,39.9570306225,-75.1690869398,39.95703062200005,-75.16908693999994
172051.0,yes,Trash,Philadelphia City of,Se 11th/Arch,In Service,39.9536865449,-75.1576279312,39.95368654500004,-75.15762793099998
172052.0,no,Trash,Philadelphia City of,Nw 17th/Parkway,In Service,39.955,-75.1693,39.95500000000004,-75.16929999999996
172053.0,no,Trash,Philadelphia City of,Nw 40th/Lancaster,In Service,39.9632916314,-75.2023240833,39.96329163100006,-75.20232408299995
172056.0,no,Trash,Philadelphia City of,Se 4th/South,In Service,39.9415,-75.1491,39.941500000000076,-75.14909999999998
172057.0,no,Trash,Philadelphia City of,Ne 9th/Arch,In Service,39.953528975,-75.1545570847,39.95352897500004,-75.15455708499996
172058.0,no,Trash,Philadelphia City of,Sw 12th/Locust,In Service,39.9477,-75.1609,39.947700000000054,-75.16089999999997
172059.0,no,Trash,Philadelphia City of,NE 11th/Arch,In Service,39.9538164486,-75.1576706203,39.953816449000044,-75.15767061999998
172062.0,no,Trash,Philadelphia City of,Se 18th/Lombard,In Service,39.9449041127,-75.1684371435,39.944904113000064,-75.16843714399994
172063.0,no,Trash,Philadelphia City of,Ne 21/Arch,In Service,39.9558904649,-75.1745072884,39.95589046500004,-75.17450728799997
172064.0,no,Trash,Philadelphia City of,"21st & Winter, SE",In Service,39.9590093623,-75.1739359006,39.959009362000074,-75.17393590099994
172065.0,no,Trash,Philadelphia City of,Se 20th/Pine,In Service,39.9467,-75.1746,39.94670000000008,-75.17459999999994
172069.0,no,Trash,Philadelphia City of,Se 23rd/Race,In Service,39.9579384914,-75.1769195337,39.95793849100005,-75.17691953399998
172070.0,no,Trash,Philadelphia City of,Sw 2nd/Arch,In Service,39.9519123368,-75.1433563264,39.95191233700007,-75.14335632599995
172071.0,no,Trash,Philadelphia City of,Ne 15th/Pine,In Service,39.945867322,-75.1667053644,39.945867322000026,-75.16670536399994
172072.0,no,Trash,Philadelphia City of,Sw 16th/Parkway,In Service,39.9549,-75.1667,39.954900000000066,-75.16669999999993
172073.0,no,Trash,Philadelphia City of,Ne 17th/Arch,In Service,39.955,-75.168,39.95500000000004,-75.16799999999995
172074.0,no,Trash,Philadelphia City of,Sw 4th/Arch,In Service,39.9524,-75.1469,39.95240000000007,-75.14689999999996
172077.0,no,Trash,Philadelphia City of,Bet/3rd/4th/Chestnut,In Service,39.9487,-75.1468,39.94870000000003,-75.14679999999998
172078.0,no,Trash,Philadelphia City of,Sw 13th/Lombard,In Service,39.9444,-75.1632,39.94440000000003,-75.16319999999996
172079.0,no,Trash,Philadelphia City of,Sw 17th/Race,In Service,39.9568,-75.1674,39.956800000000044,-75.16739999999999
172081.0,no,Trash,Philadelphia City of,Nw 15th/Arch,In Service,39.9546476605,-75.1648995926,39.954647661000024,-75.16489959299997
172088.0,yes,Trash,Philadelphia City of,NE 20th/Callohill,In Service,39.9608,-75.1715,39.96080000000006,-75.17149999999998
172100.0,no,Trash,Philadelphia City of,Se Front/Bainbridge,In Service,39.94,-75.1442,39.940000000000055,-75.14419999999996
172103.0,yes,Trash,Philadelphia City of,Nw 20th/Race,In Service,39.9575274702,-75.1724624491,39.95752747000006,-75.17246244899997
172104.0,yes,Trash,Philadelphia City of,Ne 22nd/Locust,In Service,39.949841124,-75.1775195337,39.949841124000045,-75.17751953399994
172106.0,yes,Trash,Philadelphia City of,Ne 16th/Hamilton,In Service,39.9615095427,-75.1648911951,39.961509543000034,-75.16489119499994
173265.0,no,Trash,Philadelphia City of,Sw Carpenter/Germantown,In Service,40.0547,-75.1869,40.054700000000025,-75.18689999999998
173267.0,no,Trash,Philadelphia City of,Nw Broad/Reed,In Service,39.933069,-75.167897,39.933069000000046,-75.16789699999998
173268.0,yes,Trash,Philadelphia City of,SE Juniper/Market,In Service,39.9521300916,-75.1622864874,39.95213009200006,-75.16228648699996
173269.0,no,Trash,Philadelphia City of,Se 22nd/Allegheny,In Service,40.003,-75.1659,40.00300000000004,-75.16589999999997
173272.0,no,Trash,Philadelphia City of,Nw 22nd/Cambria,In Service,39.9987862986,-75.1669858307,39.99878629900007,-75.16698583099998
173273.0,no,Trash,Philadelphia City of,Se Mount Pleasant/Germantown,In Service,40.0583,-75.1892,40.05830000000003,-75.18919999999997
173274.0,no,Trash,Philadelphia City of,Ne 5th/Blvd,In Service,40.0243903742,-75.1330107288,40.02439037400006,-75.13301072899998
173275.0,yes,Trash,Philadelphia City of,Nw Broad/Oregon,In Service,39.9169576013,-75.171493119,39.916957601000036,-75.17149311899993
173276.0,no,Trash,Philadelphia City of,4001 Main,In Service,40.0224,-75.2185,40.02240000000006,-75.21849999999995
173277.0,yes,Trash,Philadelphia City of,Nw Broad/Snyder,In Service,39.9244,-75.1699,39.92440000000005,-75.16989999999998
173280.0,yes,Trash,Philadelphia City of,Nw 5th/Olney,In Service,40.0365533934,-75.1305823902,40.03655339300008,-75.13058238999997
173283.0,no,Trash,Philadelphia City of,Sw 40th/Lancaster,In Service,39.9628772389,-75.2019368608,39.96287723900008,-75.20193686099998
173284.0,no,Trash,Philadelphia City of,Ne Roxbourough/Main,In Service,40.0247,-75.2216,40.02470000000005,-75.22159999999997
173285.0,yes,Trash,Philadelphia City of,Se Broad/Oregon,In Service,39.9166955357,-75.1712034405,39.91669553600008,-75.17120343999994
173286.0,yes,Trash,Philadelphia City of,Se Broad/Snyder,In Service,39.9242,-75.1694,39.92420000000004,-75.16939999999994
173287.0,yes,Trash,Philadelphia City of,City Hall/South entrance,In Service,39.9517205614,-75.1636004074,39.95172056100006,-75.16360040699993
173288.0,no,Trash,Philadelphia City of,Se Broad/Shunk,In Service,39.9180345161,-75.1708586012,39.918034516000034,-75.17085860099996
174206.0,yes,Trash,Philadelphia City of,Nw 29th/Girard,In Service,39.9747,-75.1835,39.97470000000004,-75.18349999999998
174207.0,yes,Trash,Philadelphia City of,Nw Broad/Spring Garden,In Service,39.9626,-75.1616,39.962600000000066,-75.16159999999996
174208.0,yes,Trash,Philadelphia City of,Se 29th/Girard,In Service,39.9745,-75.1834,39.974500000000035,-75.18339999999995
174209.0,yes,Trash,Philadelphia City of,Se Robbins/Frankford ave,In Service,40.0277,-75.0602,40.02770000000004,-75.06019999999995
174210.0,yes,Trash,Philadelphia City of,Se Wellington/Frankford ave,In Service,40.0357,-75.0427,40.03570000000008,-75.04269999999997
174211.0,yes,Trash,Philadelphia City of,Se Germantown/Erie,In Service,40.0089,-75.1507,40.00890000000004,-75.15069999999997
174212.0,yes,Trash,Philadelphia City of,Se Hellerman/Frankford ave,In Service,40.0293,-75.0562,40.029300000000035,-75.05619999999993
174213.0,yes,Trash,Philadelphia City of,Se Broad/Alleghney,In Service,40.0013,-75.1528,40.00130000000007,-75.15279999999996
174214.0,yes,Trash,Philadelphia City of,Se 3rd/Wildley,In Service,39.9665,-75.1422,39.96650000000005,-75.14219999999995
174215.0,yes,Trash,Philadelphia City of,Ne Cottman/Frankford ave,In Service,40.0368616075,-75.0404770258,40.03686160700005,-75.04047702599996
174216.0,yes,Trash,Philadelphia City of,Sw Cottman/Frankford ave,In Service,40.0368067864,-75.0409176098,40.03680678600006,-75.04091760999995
